datetime,.pred,temperature
2021-11-07,14.41775966708625,15.863041666666668
2021-11-08,14.591981288822387,14.23555
2021-11-09,13.216351180065145,12.5533125
2021-11-10,13.824746724811007,13.801333333333334
2021-11-11,9.729899864365562,11.245
2021-11-12,5.99472403686254,6.813770833333334
2021-11-13,3.2757615645447338,3.1232291666666665
2021-11-14,9.117217003752598,9.570875
2021-11-15,12.04558649855783,12.731979166666669
2021-11-16,13.528005390644818,13.280395833333332
2021-11-17,11.231480017619536,11.648041666666666
2021-11-19,4.479025562663428,4.257833333333333
2021-11-20,8.345278020754016,8.3826875
2021-11-21,8.46733788337173,7.721208333333333
2021-11-22,3.210482366076291,3.0458125
2021-11-23,8.329293172934676,6.296893617021277
2021-11-26,4.365180204823105,4.595416666666667
2021-11-28,6.379669180274254,6.4829791666666665
2021-11-29,10.86945460239243,10.78425
2021-11-30,8.735047843070305,5.375416666666666
2021-12-01,9.30802297910622,8.144270833333334
2021-12-02,12.822464590382433,12.855979166666666
2021-12-03,11.884054725916418,10.891770833333334
2021-12-04,6.4781731024750835,6.518979166666667
2021-12-05,10.647804903820763,11.860854166666666
2021-12-07,2.142446907535665,1.8765
2021-12-08,3.5019884657133518,3.3807083333333336
2021-12-10,8.524415548401794,8.703625
2021-12-11,4.14453125615988,4.922958333333334
2021-12-12,5.446214850044826,6.2215
2021-12-13,6.092207933129509,6.730521739130435
2021-12-14,8.535836917917218,5.199382352941177
2021-12-17,3.3085809303409777,3.7422708333333334
2021-12-18,0.808154453354848,-0.18247916666666664
2021-12-21,1.3704646531504363,0.2683958333333334
2021-12-22,2.3955841199054926,1.3239791666666667
2021-12-24,11.192614817694658,11.275958333333334
2021-12-25,8.806537506451367,8.7185
2021-12-26,7.302082827689012,5.7295625
2021-12-27,8.84444788605109,8.567229166666667
2021-12-28,8.411765435435923,8.718729166666666
2021-12-30,2.2670514468643033,3.837770833333334
2021-12-31,4.621802916454758,5.165604166666666
2022-01-05,0.042876623029685854,-1.0816875
2022-01-08,2.3429015005466955,0.4638125
2022-01-09,1.7147056293971565,1.4970625
2022-01-10,1.0459424013347136,0.8051458333333333
2022-01-11,4.6836067600178835,4.985645833333333
2022-01-12,4.576398899340471,3.42975
2022-01-13,4.874337439413757,1.925657142857143
2022-01-16,-0.4512603611763375,-1.61825
2022-01-17,2.6753372033564613,2.235895833333333
2022-01-18,7.407771670384649,8.803020833333333
2022-01-23,4.3731642925205545,5.562229166666667
2022-01-24,7.648238649246118,8.290720930232558
2022-01-26,-0.33493890349482225,-1.9770833333333333
2022-01-27,2.125272263784475,2.7961666666666667
2022-01-28,0.5764402208579678,0.8410833333333333
2022-01-29,3.5638159793906428,4.295270833333333
2022-01-30,2.687342782260682,1.60875
2022-01-31,6.214860329748321,6.592260869565218
2022-02-01,7.739641717679083,6.879958333333334
2022-02-06,2.9618082449593217,4.028479166666667
2022-02-07,3.4854594032038344,3.0550208333333333
2022-02-08,6.124734399767316,6.098208333333333
2022-02-09,6.176974360368529,5.102083333333334
2022-02-10,5.677046448299335,3.6352307692307697
2022-02-13,0.9011054094116975,1.6038125
2022-02-14,3.47086299580346,3.652416666666667
2022-02-15,6.608067390509945,5.085020833333333
2022-02-18,0.3148313756815366,0.2246666666666667
2022-02-19,2.2081331499809598,2.5853333333333333
2022-02-21,12.305088263986041,12.631125
2022-02-27,2.446176614447322,1.1464583333333334
2022-02-28,6.81794057291472,7.532104166666667
2022-03-01,12.320430272788958,11.602479166666669
2022-03-02,14.715930439519562,14.033354166666667
2022-03-03,12.007730570402773,11.40675
2022-03-04,12.057909958987148,11.126354166666667
2022-03-07,1.8296100543740912,0.18582222222222225
2022-03-08,0.48435717791114974,-0.7260208333333332
2022-03-09,2.843558020510461,2.9546666666666668
2022-03-11,1.172163580842789,0.6828125
2022-03-14,10.175111849592048,11.797270833333334
2022-03-15,10.82031397019948,11.008375
2022-03-16,13.27501366282682,13.326270833333334
2022-03-17,13.867890408242305,13.283458333333334
2022-03-19,9.571969139588923,9.389354166666667
2022-03-20,14.116769544157979,15.116854166666666
2022-03-21,14.61890682676428,14.5201875
2022-03-23,5.24300225653071,3.551625
2022-03-24,5.493184365133015,4.918416666666666
2022-03-25,7.86262023023092,6.2531875
2022-03-26,8.964012398248824,8.0095
2022-03-27,8.899663792886939,8.874458333333333
2022-03-28,9.285191380741095,8.31925
2022-03-29,14.64737031530144,15.263979166666669
2022-03-30,10.953413360850517,9.133270833333333
2022-03-31,7.471023527166359,7.081583333333334
2022-04-01,9.14467306453556,8.627916666666666
2022-04-03,12.886141666178636,12.471791666666666
2022-04-04,12.842932550872735,13.584854166666666
2022-04-05,13.401921523349296,13.520854166666666
2022-04-06,12.909036563634503,13.321645833333331
2022-04-07,10.611514065608416,12.002166666666666
2022-04-08,10.950440957690779,11.874604166666666
2022-04-09,11.064153187523845,12.197458333333334
2022-04-10,14.566258198688864,14.131020833333334
2022-04-11,14.360414497057711,14.655645833333333
2022-04-12,15.876825456487504,15.636125
2022-04-13,13.711906840680463,15.2961875
2022-04-14,10.649985268579993,12.536906976744186
2022-04-15,12.762557877646293,13.224270833333334
2022-04-16,11.388301299145867,12.901354166666668
2022-04-17,10.605212077955919,12.517041666666668
2022-04-18,10.931679269940485,12.172541666666667
2022-04-19,10.068961157206136,11.926125
2022-04-20,13.437951520505335,12.156895833333332
2022-04-21,13.998866215449286,13.026875
2022-04-22,16.371618846527124,14.341729166666669
2022-04-23,16.39926124322116,15.320041666666668
2022-04-24,14.10461090031177,14.6140625
2022-04-25,12.775815476225446,13.565854166666666
2022-04-26,12.441629126827886,12.827958333333331
2022-04-27,14.44039397491101,13.721979166666667
2022-04-28,15.811240374664276,15.152458333333334
2022-04-29,15.867330178714772,15.054270833333334
2022-04-30,14.329193711643684,14.307020833333333
2022-05-01,13.729433712089191,13.723395833333331
2022-05-02,13.415871449087758,13.9275625
2022-05-03,11.930165462002169,12.538583333333332
2022-05-04,12.451864058538408,12.7525625
2022-05-05,13.423766004193922,12.5815625
2022-05-06,13.727869800809797,13.1259375
2022-05-07,14.809804861830765,15.120479166666666
2022-05-08,16.793293165643526,16.937854166666668
2022-05-09,19.07505266215517,19.226270833333334
2022-05-10,20.02933781756648,20.45245
2022-05-11,20.88456754824319,21.678733333333337
2022-05-12,19.898765536006678,20.43882978723404
2022-05-13,18.21729322875913,19.205416666666668
2022-05-14,17.76505164560488,18.4435625
2022-05-15,17.40675571983944,17.9650625
2022-05-16,16.470742088467546,16.938458333333333
2022-05-17,16.741232637038536,17.503395833333332
2022-05-18,17.03812514690728,17.387382352941177
2022-05-19,17.75396660343153,18.640125
2022-05-20,17.55414774616974,18.214041666666667
2022-05-21,14.675002882620381,15.626958333333333
2022-05-22,13.49704039051263,14.3050625
2022-05-23,14.416724355177411,14.559041666666667
2022-05-24,13.875488655998929,14.127625
2022-05-25,14.196889801626012,14.048541666666669
2022-05-26,13.64052538703185,13.393291666666666
2022-05-27,15.042993552885555,14.4970625
2022-05-28,16.693595811922588,17.066333333333333
2022-05-29,18.96888777213922,18.314354166666668
2022-05-30,19.232538736277533,19.4168125
2022-05-31,17.615522242283085,18.329166666666666
2022-06-01,16.476927632448678,16.63675
2022-06-02,15.014295957668631,14.995527777777776
2022-06-03,16.264550949223274,16.424666666666667
2022-06-04,16.18566287419517,16.598208333333332
2022-06-05,16.744802147057502,17.187833333333334
2022-06-06,17.554638097339737,17.889020833333333
2022-06-07,18.316585804647023,18.5903125
2022-06-08,17.651868379780325,18.301875
2022-06-09,17.14781037102059,17.148270833333335
2022-06-10,17.656149767107443,17.330375
2022-06-11,18.91659306642405,18.646083333333333
2022-06-12,19.769455850317676,19.407854166666667
2022-06-13,20.46783015442547,20.048083333333334
2022-06-14,20.536447989295308,21.0064375
2022-06-15,20.446119436632333,20.523722222222226
2022-06-17,21.391540480606416,22.665125
2022-06-18,20.782899754864708,20.929354166666663
2022-06-19,20.798520699772375,21.043208333333332
2022-06-20,21.047651997591462,21.299333333333333
2022-06-21,20.87052197891865,21.533458333333332
2022-06-22,19.975138987048034,20.291805555555555
2022-06-23,18.87527980600831,19.0545
2022-06-24,20.117194056472787,20.372291666666666
2022-06-25,20.56347732026063,20.676875
2022-06-26,18.619891054142762,19.247520833333333
2022-06-27,17.635358674172824,18.000833333333333
2022-06-28,18.191667607551324,18.529875
2022-06-29,18.901510146596525,19.301875
2022-06-30,19.028446356961712,19.61072727272727
2022-07-01,19.88499375725484,19.693875
2022-07-02,18.900282657992584,19.336729166666668
2022-07-03,19.426201027723398,19.472083333333337
2022-07-04,20.55467972477979,20.807458333333333
2022-07-05,20.87580951906704,21.303916666666662
2022-07-06,20.87765341905148,21.100375
2022-07-07,20.668027927766985,21.051458333333333
2022-07-08,20.420032631952523,20.822020833333333
2022-07-09,19.99264095263265,20.487666666666662
2022-07-10,19.84743803268426,20.4801875
2022-07-11,20.3421238734919,20.823354166666668
2022-07-12,19.419489096933887,20.292166666666667
2022-07-13,19.370539996541645,19.865458333333333
2022-07-14,20.239016866305448,20.498052631578947
2022-07-15,20.952315912910365,20.951020833333335
2022-07-16,20.56397144591107,20.770458333333337
2022-07-17,20.305156636016463,20.332041666666665
2022-07-18,19.959245466084745,20.343833333333333
2022-07-19,20.160222746589923,20.408833333333337
2022-07-20,19.77236058087731,20.3824375
2022-07-21,19.753822941371293,20.145791666666668
2022-07-22,20.731165879256938,20.673770833333332
2022-07-23,21.197365298068636,21.2796875
2022-07-24,20.74284401276832,20.9986875
2022-07-25,19.212665122315908,19.486875
2022-07-26,18.745559873001078,18.913416666666667
2022-07-27,19.50785021355611,19.3080625
2022-07-28,19.995254740361162,19.973708333333335
2022-07-29,18.830347769163605,19.300958333333337
2022-07-30,18.103263632807813,18.813395833333335
2022-07-31,19.32138630714918,19.5896875
2022-08-01,20.43174499292663,20.410854166666667
2022-08-02,21.019689322033773,20.95025
2022-08-03,21.215042882264406,20.851479166666667
2022-08-04,20.503579308966017,20.512727272727272
2022-08-05,20.51972424360739,20.6394375
2022-08-06,21.52974194600949,21.163395833333333
2022-08-07,21.549662494606366,21.393208333333337
2022-08-08,20.33946322571315,20.556125
2022-08-09,18.817644649397696,19.5028125
2022-08-10,19.246875863443954,19.504395833333337
2022-08-11,19.32473471392812,19.47904347826087
2022-08-12,19.384394095331565,19.2961875
2022-08-13,19.844918532518633,19.838833333333337
2022-08-14,20.450923820171973,20.522375
2022-08-15,20.55579312234355,20.3658125
2022-08-16,19.442093170798728,19.834458333333338
2022-08-17,18.9152322090744,19.111354166666665
2022-08-18,18.937537929577015,19.11445833333333
2022-08-19,18.932967832166543,18.916770833333334
2022-08-20,18.442290997353783,19.00529166666667
2022-08-21,18.92529532278875,18.870625
2022-08-22,19.15308283106502,19.108458333333335
2022-08-23,19.17298577278831,19.268978260869567
2022-08-24,19.380645013165594,19.260583333333333
2022-08-25,19.763468947739884,19.762894736842107
2022-08-26,20.152120311963174,20.000854166666667
2022-08-27,20.372420384414355,20.003229166666667
2022-08-28,19.92842589300977,19.7218125
2022-08-29,20.37542846908105,20.209208333333333
2022-08-30,19.548375085413525,20.081375
2022-08-31,19.1666289937379,19.369979166666667
2022-09-01,19.516069035645867,19.567666666666668
2022-09-02,19.920996408839834,20.053145833333332
2022-09-03,19.666913266266096,19.944666666666667
2022-09-04,18.33319898849175,18.6034375
2022-09-05,18.737041774778618,19.073266666666665
2022-09-06,19.3937622193866,19.6408125
2022-09-07,19.792523966336667,19.830666666666666
2022-09-08,19.235223078701743,19.444145833333337
2022-09-09,18.97533271769715,19.577916666666667
2022-09-10,17.518511352384962,18.5273125
2022-09-11,16.377588779869903,17.329791666666665
2022-09-12,17.28047107483875,17.623208333333334
2022-09-13,18.45900448317401,18.604625
2022-09-14,19.155003469640608,19.0750625
2022-09-15,19.145649214362635,18.826479166666665
2022-09-16,18.84932538229018,18.842229166666662
2022-09-17,20.050670335583373,19.586458333333333
2022-09-18,20.108166406255013,20.052666666666667
2022-09-19,20.404807045284805,20.642125
2022-09-20,20.962063575841267,20.617625
2022-09-21,20.227403304865962,20.473833333333335
2022-09-22,16.018722918335957,17.5337
2022-09-23,16.08692890353587,17.2385625
2022-09-24,17.5610891342736,17.985416666666666
2022-09-25,17.690676246948147,17.857333333333333
2022-09-26,15.672972445529672,16.435604166666668
2022-09-27,16.650430834844986,16.250541666666667
2022-09-28,15.994068381953253,16.490729166666668
2022-09-29,15.161378957464724,15.5194375
2022-09-30,16.094006240771574,16.493770833333333
2022-10-01,16.63599478805712,17.30035416666667
2022-10-02,16.21967539138016,16.2001875
2022-10-03,16.88641929120968,17.2623125
2022-10-04,17.793878508830158,18.469520833333338
2022-10-05,18.147881158082047,18.4774375
2022-10-06,16.553199644129112,15.8445625
2022-10-07,13.447360703305245,13.373708333333331
2022-10-08,11.807470904182715,11.814583333333331
2022-10-09,13.554678011824494,13.234875
2022-10-10,14.969519060009649,13.597
2022-10-11,18.534504484511594,20.183145833333334
2022-10-12,16.490723547427606,17.053891304347825
2022-10-13,13.809161599277623,15.059145833333334
2022-10-14,13.516689357702118,14.17025
2022-10-15,14.263894472499095,14.936958333333331
2022-10-16,14.433808310555081,14.831488888888888
2022-11-01,14.770374761883405,15.400041666666668
2022-11-02,16.127397597045377,17.2115
2022-11-03,17.198774680884533,18.517666666666667
2022-11-05,9.470814854273515,8.279791666666666
2022-11-06,10.138447418224466,10.847354166666667
2022-11-07,8.484221808289725,9.3416875
2022-11-08,13.405585359937376,12.948958333333334
2022-11-09,18.142331345197107,19.770375
2022-11-10,16.039704256404793,16.92307894736842
2022-11-14,2.8745887598674766,1.1588510638297873
2022-11-15,1.6330269627952636,0.51345833333333335
2022-11-16,-0.2175911294477157,-0.864375
2022-11-20,-0.006334418665575025,-0.9822291666666666
2022-11-21,4.446838709232507,4.233813953488372
2022-11-22,3.1806649960689697,-0.8603589743589745
2022-11-24,10.496923069219664,10.504375
2022-11-26,3.7779765218935752,0.28670833333333334
2022-11-27,6.562620464713539,4.905375
2022-11-28,2.770883713113541,1.9944791666666668
2022-11-29,4.671690251438438,4.152541666666667
2023-04-14,16.67222565402375,16.613770833333334
2023-04-15,14.029201936773783,14.719083333333334
2023-04-16,11.182559809720352,11.312541666666666
2023-04-17,11.987544538787223,11.525416666666668
2023-04-18,15.092086858242965,14.701708333333332
2023-04-19,16.997135639725688,17.061416666666666
2023-04-20,16.008196471229763,16.255708333333335
2023-04-21,12.66251913765259,13.0796875
2023-04-22,10.778304778450487,11.8160625
2023-04-23,10.555130450318208,11.244583333333331
2023-04-24,12.086542702571068,12.076833333333331
2023-04-25,12.770581648766013,12.927270833333331
2023-04-26,13.557950916564131,13.166833333333331
2023-04-27,13.77101688740612,13.874125
2023-04-28,12.75927646822547,13.496041666666668
2023-04-29,13.140865728059827,12.941583333333334
2023-04-30,12.968736492735038,13.3466875
2023-05-01,12.679791311630103,12.661913573225744
2023-05-02,12.874824206161454,12.94670850953868
2023-05-03,13.41810901427856,12.754934942861764
2023-05-04,15.050702336462582,14.355499226009776
2023-05-05,15.395524754009145,15.067467669118267
2023-05-06,16.46861015159887,15.678397617620943
2023-05-07,16.416433114364388,15.880845477997346
2023-05-08,16.410634980263854,15.834114941971736
2023-05-09,15.866872375375028,15.350014778412618
2023-05-10,16.02439980649403,15.752893115564776
2023-05-11,16.85638531007296,17.10577482659168
2023-05-12,17.06378610605396,17.660131805272414
2023-05-13,17.43766990724022,18.096759425217652
2023-05-14,17.965780897255733,17.953344067213596
2023-05-15,16.48908533926418,16.713978320927577
2023-05-16,15.195509685115576,14.893702889576703
2023-05-17,15.703199052622228,15.122970549918556
2023-05-18,16.71110748665439,16.524989481965065
2023-05-19,16.490190909513544,16.404200988055038
2023-05-20,14.20594659452969,14.799810482092402
2023-05-21,15.112106831137584,15.219169933046132
2023-05-22,15.788297047230653,15.819777577838208
2023-05-23,16.634590147558637,16.277054163030268
2023-05-24,16.545030618882087,16.526612729230454
2023-05-25,16.579704463006948,16.04031847514025
2023-05-26,16.42413623687692,15.801038558042748
2023-05-27,15.807836708850129,15.059085226545196
2023-05-28,15.772983190420511,14.36935865046175
2023-05-29,15.458874895940232,14.45575680843429
2023-05-30,15.948966046991522,14.11769894487126
2023-05-31,15.4485594418474,14.10456526482244
2023-06-01,16.959381024220953,16.076600977631273
2023-06-02,16.957546718095323,15.360961455061464
2023-06-03,15.35557893436421,14.223174750613152
2023-06-04,16.579585919103838,14.828718323049614
2023-06-05,16.432363509101705,14.645052249595722
2023-06-06,16.432016368488746,15.13025225492346
2023-06-07,16.484427702423293,14.496976106943524
2023-06-08,17.13133480067302,14.432880200710354
2023-06-09,15.768970645430832,14.476962171194266
2023-06-10,17.307876522763202,16.88895945030647
2023-06-12,15.52636111115082,15.459898820918932
2023-06-13,15.666841466228878,15.192090725816357
2023-06-14,15.807605715237647,14.986127318373594
2023-06-15,16.21318330988175,14.932580068177344
2023-06-16,16.752163548611072,15.001371633707494
2023-06-17,16.70000985051075,15.02693967337753
2023-06-18,16.20473466891029,15.224388089969777
